"X","eventLabel","totalEvents"
241,"http://utilnet.bdi.pemex.com/DatosAbiertosSW/bdi.asmx/bdiDatosAbiertos?cvecua=RVALOERX&anioi=2013&aniof=2014&periodicidad=MENSUAL",20
242,"http://utilnet.bdi.pemex.com/DatosAbiertosSW/bdi.asmx/bdiDatosAbiertos?cvecua=RVALORI&anioi=2013&aniof=2014&periodicidad=MENSUAL",28
243,"http://utilnet.bdi.pemex.com/DatosAbiertosSW/bdi.asmx/bdiDatosAbiertos?cvecua=RVOLUX&anioi=2013&aniof=2014&periodicidad=MENSUAL",18
244,"http://utilnet.bdi.pemex.com/DatosAbiertosSW/bdi.asmx/bdiDatosAbiertos?cvecua=RVOLVIN&anioi=2013&aniof=2014&periodicidad=MENSUAL",107
245,"http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.entidades2011.csv",9
246,"http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.entidades2013.csv",2
247,"http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.ind2010.csv",4
248,"http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.ind2012.csv",5
249,"http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.mir2008.csv",8
250,"http://web.coneval.gob.mx/Informes/Coordinacion/Datos_abiertos/db.mir2012.csv",2
251,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Datos_Generales_EED_2012_2013.csv",11
252,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_Cobertura_EED_2012_2013.csv",4
253,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_Conclusiones_EED_2012_2013.csv",1
254,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_General_EED_2012_2013.csv",2
255,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/EED_2012_2013/Reporte_Indicadores_EED_2012_2013.csv",1
256,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2004.csv",7
257,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2005.csv",3
258,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2006.csv",2
259,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2007.csv",2
260,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2008.csv",2
261,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2009.csv",2
262,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2010.csv",3
263,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2011.csv",3
264,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2012.csv",3
265,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Inventario/Inventario_Federal_2013.csv",17
266,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_CyR_2007_2008.csv",4
267,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_CyR_2011_2012.csv",4
268,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2008_2009.csv",2
269,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2009_2010.csv",2
270,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2010_2011.csv",3
271,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_desempeno_2012_2013.csv",5
272,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_ficha_monitoreo_2012_2013.csv",4
273,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_CyR_2007_2008.csv",2
274,"http://web.coneval.gob.mx/Informes/Evaluacion/Datos_abiertos/Valoración/Valoracion_ficha_monitoreo_2012_2013.csv",2
275,"http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Cuadro4_pobreza2010-2012_DA.csv",48
276,"http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Indicadores_municipales_sabana_DA.csv",46
277,"http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Pobreza-entidad-2010_DA.csv",18
278,"http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Rezago-Social-2010-localidades_DA.csv",16
279,"http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Rezago-social-2000-2005-2010_edos_DA.csv",21
280,"http://web.coneval.gob.mx/Informes/Pobreza/Datos_abiertos/Rezago-social-2000-2005-2010_mun_DA.csv",26
281,"http://www.conapo.gob.mx/work/models/CONAPO/Proyecciones/Datos/Bases_de_Datos/Indicadores_demograficos/CSV/baseindidemMX.csv",19
282,"http://www.conapo.gob.mx/work/models/CONAPO/Proyecciones/Datos/Bases_de_Datos/Proyecciones_Localidades/CSV/baseprylocMX.csv",16
283,"http://www.conapo.gob.mx/work/models/CONAPO/Proyecciones/Datos/Bases_de_Datos/Proyecciones_Municipios/CSV/baseprymunMX.csv",34
284,"http://www.conapo.gob.mx/work/models/CONAPO/Proyecciones/Datos/Bases_de_Datos/Proyecciones_Nacional_y_Entidades/CSV/basepryentMX.csv",27
285,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/clues.kmz",83
286,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/mortalidad_materna.zip",160
287,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/recursos_salud.zip",120
288,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_2008.zip",16
289,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_2009.zip",5
290,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_2010.zip",4
291,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_2011.zip",6
292,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_2012.zip",4
293,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_2013.zip",30
294,"http://www.dgis.salud.gob.mx/descargas/datosabiertos/sinac_descriptores.zip",15
295,"http://www.nafin.com/portalnf/get?file=/pdf/2014/datosAbiertos/NAFIN_CATALOGO_001_ESTADOS.txt",8
296,"http://www.nafin.com/portalnf/get?file=/pdf/2014/datosAbiertos/NAFIN_CATALOGO_002_SECTORES.txt",7
297,"http://www.nafin.com/portalnf/get?file=/pdf/2014/datosAbiertos/NAFIN_CATALOGO_003_ESTRATOS.txt",6
298,"http://www.nafin.com/portalnf/get?file=/pdf/2014/datosAbiertos/NAFIN_FLUJO_2013.txt",19
299,"http://www.nafin.com/portalnf/get?file=/pdf/2014/datosAbiertos/NAFIN_FLUJO_2014.txt",16
578,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/COLPOS/Documents/Total alumnos 2013.csv",6
579,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/COLPOS/Documents/Total alumnos por campus 2013.csv",2
580,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/COLPOS/Documents/Total alumnos por campus, programa y area 2013.csv",3
581,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/aserca/Documents/Clasificacion_Bodegas_Estado.kmz",32
582,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/aserca/Documents/Porcentaje_Almacenamiento_Estado.kmz",14
583,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/conadesuca/Documents/Balance.csv",5
584,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/conadesuca/Documents/Costos_produccion[10-11].csv",5
585,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/conadesuca/Documents/Costos_produccion[10-11].csv",16
586,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/conadesuca/Documents/infocana[12-13][resumen].csv",3
587,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/conadesuca/Documents/infocana[12-13][resumen].csv",16
588,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/csaegro/Documents//Alumnos_atendidos_CSAEGRO.csv",12
589,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/csaegro/Documents//Becas_alumnos_CSAEGRO.csv",32
590,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/firco/Documents/GERENCIAS_ESTATALES_FIRCO.csv",5
591,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/firco/Documents/GERENCIAS_ESTATALES_FIRCO.kmz",6
592,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/firco/Documents/INCENTIVOS_OTORGADOS_FIRCO.csv",20
593,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/firco/Documents/INCENTIVOS_OTORGADOS_FIRCO.kmz",9
594,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/firco/Documents/INCENTIVO_DEL_CONCEPTO_FIMAGO.csv",5
595,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/firco/Documents/INCENTIVO_DEL_CONCEPTO_FIMAGO.kmz",3
596,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/pronabive/Documents//Producción PT 2013.csv",7
597,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/pronabive/Documents//Producción PT 2013.csv",2
598,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/pronabive/Documents//Ventas 2013 PRONABIVE.csv",13
599,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/senasica/Documents//ESPECIES.csv",4
600,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/senasica/Documents//FUNCION_ZOO.csv",3
601,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/senasica/Documents//MERCANCIAS.csv",3
602,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/senasica/Documents//PAISES.csv",3
603,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/senasica/Documents//PAISES_PLANTAS.csv",7
604,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/senasica/Documents//TIPO_PLANTAS.csv",22
605,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//Ubicación_CADER_SAGARPA_2013 1.kmz",51
606,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//Ubicación_delegaciones_SAGARPA_2012.kmz",22
607,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//Ubicación_distritos_SAGARPA_2013.kmz",16
608,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//Ubicación_CADER_SAGARPA_2013 1.kmz",11
609,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//Ubicación_delegaciones_SAGARPA_2012.kmz",4
610,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//Ubicación_distritos_SAGARPA_2013.kmz",2
611,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//cader_SAGARPA 2013.kmz",11
612,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//delegaciones_SAGARPA_2012.kmz",16
613,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//distritos_SAGARPA 2013.kmz",15
614,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_Agropecuario_nal_est_13.csv",3
615,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_Agropecuario_nal_est_14.csv",4
616,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2013.csv",21
617,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2014.csv",7
618,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_cultivo_2013.csv",4
619,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_cultivo_2014.csv",3
620,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_est__2013.csv",4
621,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_est__2014.csv",3
622,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2013.csv",5
623,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_est_producto_2013.csv",3
624,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_est_producto_2014.csv",4
625,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_est_2013.csv",4
626,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_est_2014.csv",6
627,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_producto_2013.csv",4
628,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_producto_2014.csv",4
629,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/superficie_agricola_protegida//DiccionarioSuperficieAgriculturaProtegida_2011.csv",9
630,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/superficie_agricola_protegida//SuperficieAgriculturaProtegida_2011.csv",33
631,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//CNVV_2014.csv",15
632,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//CNVV_2014_Notas.csv",3
633,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//DPOCS_2014.csv",5
634,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//DPOCS_2014_ABREVIATURAS.csv",3
635,"http://utilnet.bdi.pemex.com/DatosAbiertosSW/bdi.asmx/bdiDatosAbiertos?cvecua=REPETRE&anioi=2013&aniof=2014&periodicidad=MENSUAL",1
636,"https://correo1.conagua.gob.mx/feedsmn/feedalert.aspx",90
637,"https://correo1.conagua.gob.mx/feedsmn/feedalertV1.aspx",27
638,"https://correo1.conagua.gob.mx/google/Google.asmx?op=DireccionRafagaHoraria",14
639,"https://correo1.conagua.gob.mx/google/Google.asmx?op=DireccionVientoHoraria",5
640,"https://correo1.conagua.gob.mx/google/Google.asmx?op=NivelHidrometricasDiarioGrupo",40
641,"https://correo1.conagua.gob.mx/google/Google.asmx?op=PrecipitacionAcumulada60Principales",35
642,"https://correo1.conagua.gob.mx/google/Google.asmx?op=PrecipitacionAcumuladaEstacionesAutomaticas",10
643,"https://correo1.conagua.gob.mx/google/Google.asmx?op=PrecipitacionDiariaGrupo",14
644,"https://correo1.conagua.gob.mx/google/Google.asmx?op=PrecipitacionHorariaGrupo",13
645,"https://correo1.conagua.gob.mx/google/Google.asmx?op=RapidezRafagaHoraria",3
646,"https://correo1.conagua.gob.mx/google/Google.asmx?op=RapidezVientoHoraria",3
647,"https://correo1.conagua.gob.mx/google/Google.asmx?op=TemperaturaDiariaGrupo",53
648,"https://correo1.conagua.gob.mx/google/Google.asmx?op=TemperaturaHorariaGrupo",34
649,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P005 Abajo.xlsx",1
650,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P005 Arriba.xlsx",3
651,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P006.xlsx",2
652,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P011_ABAJO.xlsx",22
653,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P011_ARRIBA.xlsx",9
654,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P012.xlsx",3
655,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P013.xlsx",1
656,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P014.xlsx",1
657,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P015.xlsx",2
658,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P016.xlsx",1
659,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P017.xlsx",1
660,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P018.xlsx",3
661,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P019.xlsx",4
662,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P020.xlsx",3
663,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P021.xlsx",6
664,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P025.xls",3
665,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P026_ABAJO.xlsx",2
666,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P026_ARRIBA.xlsx",3
667,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P027.xls",1
668,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P028-029.xlsx",1
669,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P030-031.xlsx",2
670,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P032-033.xlsx",8
671,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P034-035.xlsx",1
672,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P036_ABAJO.xlsx",1
673,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P036_ARRIBA.xlsx",1
674,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P037_ABAJO.xlsx",2
675,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P037_ARRIBA.xlsx",3
676,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P037_EN MEDIO1.xlsx",2
677,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P037_EN MEDIO2.xlsx",2
678,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P038.xlsx",1
679,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P039.xlsx",1
680,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P040_ABAJO.xlsx",1
681,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P040_ARRIBA.xlsx",1
682,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P041_ABAJO.xlsx",3
683,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P041_ARRIBA.xlsx",2
684,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P042_ABAJO.xlsx",2
685,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P042_ARRIBA.xls",1
686,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P043.xlsx",1
687,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P044_ABAJO.xls",3
688,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P044_ARRIBA.xls",1
689,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P045_ABAJO.xls",4
690,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P045_ARRIBA.xls",1
691,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P046_ABAJO.xls",2
692,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P046_ARRIBA.xls",1
693,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P047.xlsx",1
694,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P048_ABAJO.xlsx",3
695,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P048_ARRIBA.xls",1
696,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P049_ABAJO.xlsx",2
697,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P049_ARRIBA.xls",2
698,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P050_ABAJO.xlsx",3
699,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P050_ARRIBA.xls",1
700,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P051_ABAJO.xlsx",2
701,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P051_ARRIBA.xlsx",3
702,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P052_ABAJO.xlsx",1
703,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P052_ARRIBA.xls",1
704,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P053.xlsx",1
705,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P054 Abajo.xlsx",1
706,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P054 Arriba.xlsx",1
707,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P055.xlsx",6
708,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P056.xlsx",12
709,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P057 Abajo.xlsx",9
710,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P057 Arriba.xlsx",3
711,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P058.xlsx",2
712,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P059 Abajo.xlsx",1
713,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P059 Arriba.xlsx",1
714,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P060.xlsx",3
715,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P063-064.xlsx",6
716,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P065-066.xlsx",2
717,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P067.xlsx",5
718,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P068.xlsx",3
719,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P069-075.xls",5
720,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P076-082.xls",6
721,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P083.xlsx",2
722,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P084.xlsx",6
723,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P085.xlsx",7
724,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P091_ABAJO.xlsx",6
725,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P091_ARRIBA.xlsx",3
726,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P092.xlsx",2
727,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P093.xlsx",1
728,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P094.xlsx",1
729,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P095.xlsx",2
730,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P096.xlsx",2
731,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P097.xlsx",1
732,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P098.xlsx",1
733,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P099.xlsx",1
734,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P100.xlsx",1
735,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P101.xlsx",3
736,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P102.xlsx",4
737,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P103.xlsx",2
738,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P104.xlsx",1
739,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P105_ABAJO.xlsx",1
740,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P105_ARRIBA.xlsx",1
741,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P109_ABAJO.xlsx",8
742,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P109_ARRIBA.xlsx",3
743,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P110_ABAJO.xlsx",4
744,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P110_ARRIBA.xlsx",2
745,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P111_ABAJO.xlsx",1
746,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P111_ARRIBA.xlsx",1
747,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P112_ABAJO.xlsx",2
748,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P112_EN MEDIO.xlsx",2
749,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P113.xlsx",3
750,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P114.xlsx",1
751,"https://dl.dropboxusercontent.com/u/47709433/Anexo_Estadistico_Excel/P115_ABAJO.xlsx",2
